decision_id,task_id,decision_path,director_version,decision_type,selected_role_id,selected_role_version,agent_job_id,status,supersedes_decision_id,requires_human_gate,created_at,activated_at,completed_at,validation_status,notes
DDR-20260622-002,RT-20260622-002,research_control/tasks/RT-20260622-002/DDR-20260622-002.md,project-system-director@0.1.0,task_overlay,project-control-maintainer,0.1.0,AJ-RT-20260622-002-001,completed,DDR-20260622-001,false,2026-06-22T03:27:07Z,2026-06-22T03:27:07Z,2026-06-22T03:27:07Z,PASS,Research improvement bridge Phase 1 templates and resolver-isolation tests routed to Project-Control Maintainer without live sidecar generator validator resolver checkpoint skill role schema or physics claim authority
DDR-20260622-003,RT-20260622-003,research_control/tasks/RT-20260622-003/DDR-20260622-003.md,project-system-director@0.1.0,task_overlay,project-control-maintainer,0.1.0,AJ-RT-20260622-003-001,completed,DDR-20260622-002,false,2026-06-22T03:47:07Z,2026-06-22T03:47:07Z,2026-06-22T03:47:07Z,PASS,Research improvement bridge Phase 2 generator routed to Project-Control Maintainer without live sidecar instance validator resolver checkpoint skill role schema or physics claim authority
DDR-20260622-004,RT-20260622-004,research_control/tasks/RT-20260622-004/DDR-20260622-004.md,project-system-director@0.1.0,task_overlay,validator-engineer,0.1.0,AJ-RT-20260622-004-001,completed,DDR-20260622-003,false,2026-06-22T04:00:43Z,2026-06-22T04:00:43Z,2026-06-22T04:00:43Z,PASS,Research improvement bridge Phase 3 sidecar schema and parity validation routed to Validator Engineer without live sidecar instance resolver checkpoint skill role sidecar registry or physics claim authority
DDR-20260622-005,RT-20260622-005,research_control/tasks/RT-20260622-005/DDR-20260622-005.md,project-system-director@0.1.0,task_overlay,validator-engineer,0.1.0,AJ-RT-20260622-005-001,completed,DDR-20260622-004,false,2026-06-22T04:26:47Z,2026-06-22T04:26:47Z,2026-06-22T04:26:47Z,PASS,Research improvement bridge Phase 4 controlled sidecar generation and resolver context routed to Validator Engineer without live sidecar instance normal handoff replacement checkpoint skill role sidecar registry or physics claim authority
DDR-20260622-006,RT-20260622-006,research_control/tasks/RT-20260622-006/DDR-20260622-006.md,project-system-director@0.1.0,task_overlay,project-control-maintainer,0.1.0,AJ-RT-20260622-006-001,completed,DDR-20260622-005,false,2026-06-22T05:46:20Z,2026-06-22T05:46:20Z,2026-06-22T05:46:20Z,PASS,Research improvement bridge Phase 5 skill and role contract workflow integration routed to Project-Control Maintainer without live sidecar instance normal handoff replacement checkpoint validator resolver sidecar registry or physics claim authority
DDR-20260622-007,RT-20260622-007,research_control/tasks/RT-20260622-007/DDR-20260622-007.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260622-007-001,completed,DDR-20260622-006,false,2026-06-22T06:23:40Z,2026-06-22T06:23:40Z,2026-06-22T06:23:40Z,PASS,Research improvement bridge Phase 6 checkpoint conditional sidecar allowlist governance routed to Validator Engineer without live sidecar instance normal handoff replacement resolver sidecar registry skill role or physics claim authority
DDR-20260622-008,RT-20260622-008,research_control/tasks/RT-20260622-008/DDR-20260622-008.md,project-system-director@0.2.0,task_overlay,documentation-curator,2.0.0,AJ-RT-20260622-008-001,completed,DDR-20260622-007,false,2026-06-22T13:45:53Z,2026-06-22T13:45:53Z,2026-06-22T13:45:53Z,PASS,Phase 6 bridge checkpoint documentation Phase 0 evidence lock and page-impact audit routed to Documentation Curator without public page rewrite validator resolver checkpoint role schema sidecar or physics claim authority change
DDR-20260622-009,RT-20260622-009,research_control/tasks/RT-20260622-009/DDR-20260622-009.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260622-009-001,completed,DDR-20260622-008,false,2026-06-22T14:11:54Z,2026-06-22T14:11:54Z,2026-06-22T14:11:54Z,PASS,Phase 6 bridge checkpoint documentation Phase 1 root README front-door update routed to Project-Control Maintainer with validator-required historical memory-preflight README hash refresh and without validator resolver checkpoint role schema sidecar public explainer or physics claim authority change
DDR-20260622-010,RT-20260622-010,research_control/tasks/RT-20260622-010/DDR-20260622-010.md,project-system-director@0.2.0,task_overlay,documentation-curator,2.0.0,AJ-RT-20260622-010-001,completed,DDR-20260622-009,false,2026-06-22T14:46:44Z,2026-06-22T14:46:44Z,2026-06-22T14:46:44Z,PASS,Phase 6 bridge checkpoint documentation Phase 2 publication brief and source-spec impact audit routed to Documentation Curator without live publication corpus derivative validator resolver checkpoint sidecar role schema or physics claim authority change
DDR-20260622-011,RT-20260622-011,research_control/tasks/RT-20260622-011/DDR-20260622-011.md,project-system-director@0.2.0,task_overlay,documentation-curator,2.0.0,AJ-RT-20260622-011-001,completed,DDR-20260622-010,false,2026-06-22T18:28:08Z,2026-06-22T18:28:08Z,2026-06-22T18:28:08Z,PASS,Phase 6 bridge checkpoint documentation Phase 3 synchronized publication packet routed to Documentation Curator without validator resolver checkpoint sidecar role schema script test or physics claim authority change
DDR-20260614-088,RT-20260614-088,research_control/tasks/RT-20260614-088/DDR-20260614-088.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-088-001,completed,DDR-20260614-087,false,2026-06-22T20:15:40Z,2026-06-22T20:15:40Z,2026-06-22T20:15:40Z,PASS,GSC_src-to-M_src bridge attempt routed to Candidate Constructor with downstream GR claims blocked
DDR-20260614-089,RT-20260614-089,research_control/tasks/RT-20260614-089/DDR-20260614-089.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-089-001,completed,DDR-20260614-088,false,2026-06-22T20:42:52Z,2026-06-22T20:42:52Z,2026-06-22T20:42:52Z,PASS,M_src^GSC-cand audit routed to Smuggling Auditor with downstream GR claims blocked
DDR-20260614-090,RT-20260614-090,research_control/tasks/RT-20260614-090/DDR-20260614-090.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-090-001,completed,DDR-20260614-089,false,2026-06-22T20:58:18Z,2026-06-22T20:58:18Z,2026-06-22T20:58:18Z,PASS,M_src^GSC-cand stress routed to Refuter with downstream GR claims blocked and scoped obstruction recorded
DDR-20260614-091,RT-20260614-091,research_control/tasks/RT-20260614-091/DDR-20260614-091.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-091-001,completed,DDR-20260614-090,false,2026-06-22T21:29:49Z,2026-06-22T21:29:49Z,2026-06-22T21:29:49Z,PASS,M_src^GSC-cand scoped obstruction routed to selector with source-manifold regularity and soldering formalization packet selected
DDR-20260614-092,RT-20260614-092,research_control/tasks/RT-20260614-092/DDR-20260614-092.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-092-001,completed,DDR-20260614-091,false,2026-06-23T00:13:33Z,2026-06-23T00:13:33Z,2026-06-23T00:13:33Z,PASS,Source-manifold regularity and soldering formalization routed to Ontology Formalizer with downstream GR claims blocked
DDR-20260622-012,RT-20260622-012,research_control/tasks/RT-20260622-012/DDR-20260622-012.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260622-012-001,completed,DDR-20260622-011,false,2026-06-22T22:45:04Z,2026-06-22T22:45:04Z,2026-06-22T22:45:04Z,PASS,Continue-research local retrieval refresh routed to Validator Engineer without physics claim authority change
DDR-20260622-013,RT-20260622-013,research_control/tasks/RT-20260622-013/DDR-20260622-013.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260622-013-001,completed,DDR-20260622-012,false,2026-06-27T14:12:48Z,2026-06-27T14:12:48Z,2026-06-27T14:12:48Z,PASS,Role-perspective definitions routed to Project-Control Maintainer with narrow explanatory publication-stack overlay
DDR-20260614-093,RT-20260614-093,research_control/tasks/RT-20260614-093/DDR-20260614-093.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-093-001,completed,DDR-20260614-092,false,2026-06-23T00:34:13Z,2026-06-23T00:34:13Z,2026-06-23T00:34:13Z,PASS,RegSold_src^GSC law audit routed to Smuggling Auditor with downstream GR claims blocked
DDR-20260614-094,RT-20260614-094,research_control/tasks/RT-20260614-094/DDR-20260614-094.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-094-001,completed,DDR-20260614-093,false,2026-06-23T00:54:45Z,2026-06-23T00:54:45Z,2026-06-23T00:54:45Z,PASS,RegSold_src^GSC law stress routed to Refuter with downstream GR claims blocked
DDR-20260614-095,RT-20260614-095,research_control/tasks/RT-20260614-095/DDR-20260614-095.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-095-001,completed,DDR-20260614-094,false,2026-06-23T01:13:21Z,2026-06-23T01:13:21Z,2026-06-23T01:13:21Z,PASS,RegSold_src^GSC finite-local witness construction routed to Candidate Constructor with downstream GR claims blocked
DDR-20260614-096,RT-20260614-096,research_control/tasks/RT-20260614-096/DDR-20260614-096.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-096-001,completed,DDR-20260614-095,false,2026-06-23T01:29:24Z,2026-06-23T01:29:24Z,2026-06-23T01:29:24Z,PASS,RegSold_src^GSC finite-local witness audit routed to Smuggling Auditor with downstream GR claims blocked
DDR-20260614-097,RT-20260614-097,research_control/tasks/RT-20260614-097/DDR-20260614-097.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-097-001,completed,DDR-20260614-096,false,2026-06-23T01:45:45Z,2026-06-23T01:45:45Z,2026-06-23T01:45:45Z,PASS,RegSold_src^GSC finite-local witness stress routed to Refuter with downstream GR claims blocked
DDR-20260614-098,RT-20260614-098,research_control/tasks/RT-20260614-098/DDR-20260614-098.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-098-001,completed,DDR-20260614-097,false,2026-06-23T02:01:05Z,2026-06-23T02:01:05Z,2026-06-23T02:01:05Z,PASS,Phase 8C route decision chose finite-variation robustness formalization with downstream GR claims blocked
DDR-20260614-099,RT-20260614-099,research_control/tasks/RT-20260614-099/DDR-20260614-099.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-099-001,completed,DDR-20260614-098,false,2026-06-23T02:16:28Z,2026-06-23T02:16:28Z,2026-06-23T02:16:28Z,PASS,FVR_src^GSC finite-variation robustness formalization routed to Ontology Formalizer with downstream GR claims blocked
DDR-20260614-100,RT-20260614-100,research_control/tasks/RT-20260614-100/DDR-20260614-100.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-100-001,completed,DDR-20260614-099,false,2026-06-23T02:33:48Z,2026-06-23T02:33:48Z,2026-06-23T02:33:48Z,PASS,FVR_src^GSC finite-variation robustness audit routed to Smuggling Auditor with downstream GR claims blocked
DDR-20260614-101,RT-20260614-101,research_control/tasks/RT-20260614-101/DDR-20260614-101.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-101-001,completed,DDR-20260614-100,false,2026-06-23T02:46:16Z,2026-06-23T02:46:16Z,2026-06-23T02:46:16Z,PASS,FVR_src^GSC finite-variation robustness Refuter stress routed with downstream GR claims blocked
DDR-20260614-102,RT-20260614-102,research_control/tasks/RT-20260614-102/DDR-20260614-102.md,director-of-research@0.3.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260614-102-001,completed,DDR-20260614-101,false,2026-06-23T03:07:56Z,2026-06-23T03:07:56Z,2026-06-23T03:07:56Z,PASS,Phase 9 typed specification routed as deterministic Validator Engineer tooling with no physics claim promotion
DDR-20260614-103,RT-20260614-103,research_control/tasks/RT-20260614-103/DDR-20260614-103.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-103-001,completed,DDR-20260614-102,false,2026-06-23T03:22:35Z,2026-06-23T03:22:35Z,2026-06-23T03:22:35Z,PASS,Phase 10 selector routed to finite source-cover checker implementation and witness replay with no physics claim promotion
DDR-20260614-104,RT-20260614-104,research_control/tasks/RT-20260614-104/DDR-20260614-104.md,director-of-research@0.3.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260614-104-001,completed,DDR-20260614-103,false,2026-06-23T03:41:49Z,2026-06-23T03:41:49Z,2026-06-23T03:41:49Z,PASS,Finite source-cover model checker routed to Validator Engineer with no physics claim promotion
DDR-20260614-105,RT-20260614-105,research_control/tasks/RT-20260614-105/DDR-20260614-105.md,director-of-research@0.3.0,task_overlay,memory-system-maintainer,0.2.0,AJ-RT-20260614-105-001,completed,DDR-20260614-104,false,2026-06-23T04:12:18Z,2026-06-23T04:12:18Z,2026-06-23T04:12:18Z,PASS,Current frontier report and no-target-import guard map registration routed to Memory-System Maintainer with no physics claim promotion
DDR-20260614-106,RT-20260614-106,research_control/tasks/RT-20260614-106/DDR-20260614-106.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-106-001,completed,DDR-20260614-104,false,2026-06-23T13:03:18Z,2026-06-23T13:03:18Z,2026-06-23T13:03:18Z,PASS,Checker replay consumption selector routed next to Smuggling Auditor audit with no physics claim promotion
DDR-20260614-107,RT-20260614-107,research_control/tasks/RT-20260614-107/DDR-20260614-107.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-107-001,completed,DDR-20260614-106,false,2026-06-23T13:16:01Z,2026-06-23T13:16:01Z,2026-06-23T13:16:01Z,PASS,Checker replay Smuggling Auditor audit routed next to Refuter stress with no physics claim promotion
DDR-20260614-108,RT-20260614-108,research_control/tasks/RT-20260614-108/DDR-20260614-108.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-108-001,completed,DDR-20260614-107,false,2026-06-23T13:30:49Z,2026-06-23T13:30:49Z,2026-06-23T13:30:49Z,PASS,Checker replay Refuter stress routed next to Phase 8C selector with no physics claim promotion
DDR-20260614-109,RT-20260614-109,research_control/tasks/RT-20260614-109/DDR-20260614-109.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-109-001,completed,DDR-20260614-108,false,2026-06-23T13:48:41Z,2026-06-23T13:48:41Z,2026-06-23T13:48:41Z,PASS,Phase 8C selector routed next to proposal-only general source-cover law formalization with no physics claim promotion
DDR-20260614-110,RT-20260614-110,research_control/tasks/RT-20260614-110/DDR-20260614-110.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-110-001,completed,DDR-20260614-109,false,2026-06-23T14:01:51Z,2026-06-23T14:01:51Z,2026-06-23T14:10:50Z,PASS,Ontology Formalizer defined proposal-only GenCover_src^GSC and routed next to Smuggling Auditor audit with no physics claim promotion
DDR-20260614-111,RT-20260614-111,research_control/tasks/RT-20260614-111/DDR-20260614-111.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-111-001,completed,DDR-20260614-110,false,2026-06-23T14:20:21Z,2026-06-23T14:20:21Z,2026-06-23T14:20:21Z,PASS,Smuggling Auditor audited proposal-only GenCover_src^GSC and routed next to Refuter stress with no physics claim promotion
DDR-20260614-112,RT-20260614-112,research_control/tasks/RT-20260614-112/DDR-20260614-112.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-112-001,completed,DDR-20260614-111,false,2026-06-23T14:34:43Z,2026-06-23T14:34:43Z,2026-06-23T14:34:43Z,PASS,Refuter stress-tested proposal-only GenCover_src^GSC and routed next to human-gated source-law authority with no physics claim promotion
DDR-20260614-113,RT-20260614-113,research_control/tasks/RT-20260614-113/DDR-20260614-113.md,director-of-research@0.3.0,task_overlay,memory-system-maintainer,0.2.0,AJ-RT-20260614-113-001,completed,DDR-20260614-112,false,2026-06-23T14:52:27Z,2026-06-23T14:52:27Z,2026-06-23T14:52:27Z,PASS,Selected Memory-System Maintainer to sync the current-frontier report to handoff-0153 without physics claim promotion
DDR-20260614-114,RT-20260614-114,research_control/tasks/RT-20260614-114/DDR-20260614-114.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-114-001,completed,DDR-20260614-112,false,2026-06-23T16:37:50Z,2026-06-23T16:37:50Z,2026-06-23T16:37:50Z,PASS,Human-approved GenCover_src^GSC source-law review completed with downstream claim blocks
DDR-20260614-115,RT-20260614-115,research_control/tasks/RT-20260614-115/DDR-20260614-115.md,director-of-research@0.3.0,task_overlay,memory-system-maintainer,0.2.0,AJ-RT-20260614-115-001,completed,DDR-20260614-114,false,2026-06-23T21:06:25Z,2026-06-23T21:06:25Z,2026-06-23T21:06:25Z,PASS,Current-frontier report synchronized to handoff-0154 and Phase 2 local governance routed without physics claim promotion
DDR-20260614-116,RT-20260614-116,research_control/tasks/RT-20260614-116/DDR-20260614-116.md,director-of-research@0.3.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260614-116-001,completed,DDR-20260614-115,false,2026-06-23T21:21:39Z,2026-06-23T21:21:39Z,2026-06-23T21:21:39Z,PASS,Phase 2 .local tracking governance cleanup completed and routed next to Candidate Constructor without physics claim promotion
DDR-20260614-117,RT-20260614-117,research_control/tasks/RT-20260614-117/DDR-20260614-117.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-117-001,completed,DDR-20260614-116,false,2026-06-23T21:46:14Z,2026-06-23T21:46:14Z,2026-06-23T21:46:14Z,PASS,Selected Candidate Constructor for one GenCover_src^GSC-to-M_src bridge attempt with constructed_candidate result and no downstream GR promotion
DDR-20260614-118,RT-20260614-118,research_control/tasks/RT-20260614-118/DDR-20260614-118.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-118-001,completed,DDR-20260614-117,false,2026-06-23T22:02:46Z,2026-06-23T22:02:46Z,2026-06-23T22:02:46Z,PASS,Selected Smuggling Auditor for one GenCover_src^GSC-to-M_src bridge candidate hidden-import audit with conditional source-purity pass and no downstream GR promotion
DDR-20260614-119,RT-20260614-119,research_control/tasks/RT-20260614-119/DDR-20260614-119.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-119-001,completed,DDR-20260614-118,false,2026-06-23T22:16:35Z,2026-06-23T22:16:35Z,2026-06-23T22:16:35Z,PASS,Selected Refuter for one GenCover_src^GSC-to-M_src bridge candidate stress test with candidate_stress_passed_pending_gate and no downstream GR promotion
DDR-20260614-120,RT-20260614-120,research_control/tasks/RT-20260614-120/DDR-20260614-120.md,project-system-director@0.2.0,task_overlay,validator-engineer,0.2.0,AJ-RT-20260614-120-001,completed,DDR-20260614-119,false,2026-06-23T22:28:21Z,2026-06-23T22:28:21Z,2026-06-23T22:28:21Z,PASS,Selected Validator Engineer for Phase 6 metrics separation with deterministic separation guard and focused test
DDR-20260614-121,RT-20260614-121,research_control/tasks/RT-20260614-121/DDR-20260614-121.md,project-system-director@0.2.0,task_overlay,documentation-curator,2.0.0,AJ-RT-20260614-121-001,completed,DDR-20260614-120,false,2026-06-23T22:41:08Z,2026-06-23T22:41:08Z,2026-06-23T22:41:08Z,PASS,Selected Documentation Curator for Phase 7 internal external-review packet with no public publication output or physics claim promotion
DDR-20260614-122,RT-20260614-122,research_control/tasks/RT-20260614-122/DDR-20260614-122.md,project-system-director@0.2.0,task_overlay,project-control-maintainer,0.2.0,AJ-RT-20260614-122-001,completed,DDR-20260614-121,false,2026-06-23T22:49:22Z,2026-06-23T22:49:22Z,2026-06-23T22:49:22Z,PASS,Selected Project-Control Maintainer for Phase 8 closure handoff and final validation discipline
DDR-20260614-123,RT-20260614-123,research_control/tasks/RT-20260614-123/DDR-20260614-123.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-123-001,completed,DDR-20260614-119,false,2026-06-23T23:39:55Z,2026-06-23T23:39:55Z,2026-06-23T23:39:55Z,PASS,Selected Gate Chair for one human-approved M_src^{GSC-cand}(E) adoption review with full M_src adoption not granted
DDR-20260614-124,RT-20260614-124,research_control/tasks/RT-20260614-124/DDR-20260614-124.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-124-001,completed,DDR-20260614-123,false,2026-06-24T13:01:42Z,2026-06-24T13:01:42Z,2026-06-24T13:01:42Z,PASS,Selected Ontology Formalizer for one minimum source-only M_src adoption theorem-envelope packet with adoption and downstream GR claim blocks preserved
DDR-20260614-125,RT-20260614-125,research_control/tasks/RT-20260614-125/DDR-20260614-125.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-125-001,completed,DDR-20260614-124,false,2026-06-24T13:32:48Z,2026-06-24T13:32:48Z,2026-06-24T13:32:48Z,PASS,Selected Theoretical Continuation Selector for one Phase 2 source-only topology analogue route decision with adoption and downstream GR claim blocks preserved
DDR-20260614-126,RT-20260614-126,research_control/tasks/RT-20260614-126/DDR-20260614-126.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-126-001,completed,DDR-20260614-125,false,2026-06-24T13:44:47Z,2026-06-24T13:44:47Z,2026-06-24T13:44:47Z,PASS,Selected Ontology Formalizer for one Phase 3 source transition-token groupoid-conditions packet with adoption and downstream GR claim blocks preserved
DDR-20260614-127,RT-20260614-127,research_control/tasks/RT-20260614-127/DDR-20260614-127.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-127-001,completed,DDR-20260614-126,false,2026-06-24T14:04:54Z,2026-06-24T14:04:54Z,2026-06-24T14:04:54Z,PASS,Selected Ontology Formalizer for one Phase 4 finite-local witness classification packet with adoption and downstream GR claim blocks preserved
DDR-20260614-128,RT-20260614-128,research_control/tasks/RT-20260614-128/DDR-20260614-128.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-128-001,completed,DDR-20260614-127,false,2026-06-24T14:23:06Z,2026-06-24T14:23:06Z,2026-06-24T14:23:06Z,PASS,Selected Ontology Formalizer for one Phase 5 no-target-import criterion packet with adoption and downstream GR claim blocks preserved
DDR-20260614-129,RT-20260614-129,research_control/tasks/RT-20260614-129/DDR-20260614-129.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-129-001,completed,DDR-20260614-128,false,2026-06-24T14:35:21Z,2026-06-24T14:35:21Z,2026-06-24T14:35:21Z,PASS,Selected Candidate Constructor for one Phase 6 finite checker counterexample catalog with adoption and downstream GR claim blocks preserved
DDR-20260614-130,RT-20260614-130,research_control/tasks/RT-20260614-130/DDR-20260614-130.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-130-001,completed,DDR-20260614-129,false,2026-06-24T14:50:26Z,2026-06-24T14:50:26Z,2026-06-24T14:50:26Z,PASS,Selected Ontology Formalizer for one Phase 7 integrated theorem attempt with adoption and downstream GR claim blocks preserved
DDR-20260614-131,RT-20260614-131,research_control/tasks/RT-20260614-131/DDR-20260614-131.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-131-001,completed,DDR-20260614-130,false,2026-06-24T15:05:38Z,2026-06-24T15:05:38Z,2026-06-24T15:05:38Z,PASS,Selected Smuggling Auditor for one Phase 8A hidden-import audit with adoption and downstream GR claim blocks preserved
DDR-20260614-132,RT-20260614-132,research_control/tasks/RT-20260614-132/DDR-20260614-132.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-132-001,completed,DDR-20260614-131,false,2026-06-24T15:18:45Z,2026-06-24T15:18:45Z,2026-06-24T15:18:45Z,PASS,Selected Refuter for one Phase 8B integrated theorem stress packet with adoption and downstream GR claim blocks preserved
DDR-20260614-133,RT-20260614-133,research_control/tasks/RT-20260614-133/DDR-20260614-133.md,project-system-director@0.2.0,task_overlay,documentation-curator,2.0.0,AJ-RT-20260614-133-001,completed,DDR-20260614-132,false,2026-06-24T15:35:03Z,2026-06-24T15:35:03Z,2026-06-24T15:35:03Z,PASS,Selected Documentation Curator for one Phase 10 external-review mathematical brief without physics claim promotion
DDR-20260614-134,RT-20260614-134,research_control/tasks/RT-20260614-134/DDR-20260614-134.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-134-001,completed,DDR-20260614-132,false,2026-06-24T22:49:32Z,2026-06-24T22:49:32Z,2026-06-24T22:49:32Z,PASS,Selected Gate Chair for one human-approved Phase 9 M_src adoption review with scoped M_src adoption granted and downstream GR claim blocks preserved
DDR-20260614-135,RT-20260614-135,research_control/tasks/RT-20260614-135/DDR-20260614-135.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-135-001,completed,DDR-20260614-134,false,2026-06-24T23:09:49Z,2026-06-24T23:09:49Z,2026-06-24T23:09:49Z,PASS,Selected Theoretical Continuation Selector for Phase 11 effective_metric_g_eff preflight with metric-law formalization or obstruction selected and no g_eff construction
DDR-20260614-136,RT-20260614-136,research_control/tasks/RT-20260614-136/DDR-20260614-136.md,director-of-research@0.3.0,task_overlay,ontology-formalizer,0.2.0,AJ-RT-20260614-136-001,completed,DDR-20260614-135,false,2026-06-24T23:38:42Z,2026-06-24T23:38:42Z,2026-06-24T23:38:42Z,PASS,Selected Ontology Formalizer for proposal-only MetricLaw_src source-to-effective-metric law formalization or OB-GEFF obstruction with no g_eff construction
DDR-20260614-137,RT-20260614-137,research_control/tasks/RT-20260614-137/DDR-20260614-137.md,director-of-research@0.3.0,task_overlay,smuggling-auditor,0.2.0,AJ-RT-20260614-137-001,completed,DDR-20260614-136,false,2026-06-24T23:44:18Z,2026-06-24T23:44:18Z,2026-06-24T23:44:18Z,PASS,Selected Smuggling Auditor for proposal-only MetricLaw_src hidden-import audit with no MetricLaw adoption or g_eff construction
DDR-20260614-138,RT-20260614-138,research_control/tasks/RT-20260614-138/DDR-20260614-138.md,director-of-research@0.3.0,task_overlay,refuter,0.2.0,AJ-RT-20260614-138-001,completed,DDR-20260614-137,false,2026-06-24T23:56:49Z,2026-06-24T23:56:49Z,2026-06-24T23:56:49Z,PASS,Selected Refuter for proposal-only MetricLaw_src stress test with no MetricLaw adoption or g_eff construction
DDR-20260614-139,RT-20260614-139,research_control/tasks/RT-20260614-139/DDR-20260614-139.md,director-of-research@0.3.0,existing_role,gate-chair,0.1.0,AJ-RT-20260614-139-001,completed,DDR-20260614-138,false,2026-06-25T00:13:55Z,2026-06-25T00:13:55Z,2026-06-25T00:13:55Z,PASS,Selected Gate Chair for one human-approved MetricLaw_src interface adoption review with g_eff construction and downstream GR claim blocks preserved
DDR-20260614-140,RT-20260614-140,research_control/tasks/RT-20260614-140/DDR-20260614-140.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-140-001,completed,DDR-20260614-139,false,2026-06-25T00:29:13Z,2026-06-25T00:29:13Z,2026-06-25T00:29:13Z,PASS,Selected Theoretical Continuation Selector for post-MetricLaw non-bottom metric-data route with Candidate Constructor next and no g_eff construction
DDR-20260614-141,RT-20260614-141,research_control/tasks/RT-20260614-141/DDR-20260614-141.md,director-of-research@0.3.0,task_overlay,candidate-constructor,0.2.0,AJ-RT-20260614-141-001,completed,DDR-20260614-140,false,2026-06-25T00:43:43Z,2026-06-25T00:43:43Z,2026-06-25T00:43:43Z,PASS,Selected Candidate Constructor for non-bottom MetricData witness-or-primary-obstruction packet with no g_eff construction
DDR-20260614-142,RT-20260614-142,research_control/tasks/RT-20260614-142/DDR-20260614-142.md,director-of-research@0.3.0,task_overlay,theoretical-continuation-selector,0.1.0,AJ-RT-20260614-142-001,completed,DDR-20260614-141,false,2026-06-25T01:08:12Z,2026-06-25T01:08:12Z,2026-06-25T01:08:12Z,PASS,Selected Theoretical Continuation Selector for response-token obstruction route with no g_eff construction
